date,player,team,opp,market,line,book,over_price,under_price,proj_lambda,p_over,side,ev,chosen_prob,source
2026-01-12,Elias Pettersson,VAN,,POINTS,0.5,pinnacle,-130.0,-102.0,0.4288,0.2951,Under,0.3959784313725492,0.7049000000000001,ev
2026-01-12,Andrei Kuzmenko,LAK,,POINTS,0.5,pinnacle,104.0,-137.0,0.2409,0.1953,Under,0.3920722627737225,0.8047,ev
2026-01-12,Artemi Panarin,NYR,,ASSISTS,0.5,draftkings,-115.0,-115.0,0.3378,0.2556,Under,0.3917043478260867,0.7444,ev
2026-01-12,Mika Zibanejad,NYR,,ASSISTS,0.5,pinnacle,107.0,-142.0,0.2331,0.189,Under,0.3821267605633801,0.8109999999999999,ev
2026-01-12,Mika Zibanejad,NYR,,ASSISTS,0.5,draftkings,110.0,-142.0,0.2331,0.19055,Under,0.3794852112676056,0.80945,ev
2026-01-12,Adrian Kempe,LAK,,POINTS,0.5,pinnacle,-167.0,125.0,0.6567,0.3907,Under,0.3709249999999999,0.6093,ev
2026-01-12,Kevin Fiala,LAK,,POINTS,0.5,pinnacle,-165.0,124.0,0.6538,0.38975,Under,0.36696,0.61025,ev
2026-01-12,Adrian Kempe,LAK,,POINTS,0.5,draftkings,-162.0,126.0,0.6567,0.39545,Under,0.3662829999999997,0.6045499999999999,ev
2026-01-12,Oliver Kapanen,MTL,,POINTS,0.5,draftkings,-115.0,-115.0,0.3851,0.27345,Under,0.3583326086956521,0.72655,ev
2026-01-12,Owen Tippett,PHI,,POINTS,0.5,draftkings,110.0,-142.0,0.2607,0.20385,Under,0.356819014084507,0.79615,ev
2026-01-12,Elias Pettersson,VAN,,GOALS,0.5,fanduel,210.0,-280.0,0.0003,0.0003,Under,0.3567357142857144,0.9997,ev
2026-01-12,Owen Tippett,PHI,,POINTS,0.5,pinnacle,108.0,-144.0,0.2607,0.20315,Under,0.3502180555555556,0.7968500000000001,ev
2026-01-12,Nico Hischier,NJD,,ASSISTS,0.5,draftkings,145.0,-188.0,0.1337,0.12065,Under,0.3470893617021276,0.87935,ev
2026-01-12,Oliver Kapanen,MTL,,POINTS,0.5,pinnacle,-115.0,-115.0,0.3851,0.27985,Under,0.3463673913043479,0.7201500000000001,ev
2026-01-12,Jake DeBrusk,VAN,,POINTS,0.5,pinnacle,-103.0,-129.0,0.3204,0.2435,Under,0.3429341085271317,0.7565,ev
2026-01-12,Jake DeBrusk,VAN,,POINTS,0.5,draftkings,100.0,-130.0,0.3204,0.244,Under,0.3375384615384614,0.756,ev
2026-01-12,Nico Hischier,NJD,,ASSISTS,0.5,pinnacle,144.0,-194.0,0.1337,0.1193,Under,0.3346690721649484,0.8807,ev
2026-01-12,Juraj Slafkovsky,MTL,,ASSISTS,0.5,draftkings,135.0,-175.0,0.1756,0.15085,Under,0.3343785714285713,0.84915,ev
2026-01-12,Elias Pettersson,VAN,,POINTS,0.5,draftkings,-120.0,-110.0,0.4288,0.3031,Under,0.3304454545454547,0.6969000000000001,ev
2026-01-12,Leon Draisaitl,EDM,,POINTS,1.5,draftkings,-110.0,-120.0,1.1212,0.27545,Under,0.3283416666666668,0.72455,ev
2026-01-12,Kevin Fiala,LAK,,POINTS,0.5,draftkings,-154.0,120.0,0.6538,0.3968,Under,0.32704,0.6032,ev
2026-01-12,Aaron Ekblad,FLA,,ASSISTS,0.5,draftkings,155.0,-204.0,0.1262,0.1122,Under,0.3229960784313726,0.8878,ev
2026-01-12,Juraj Slafkovsky,MTL,,ASSISTS,0.5,pinnacle,137.0,-184.0,0.1756,0.14625,Under,0.3177445652173913,0.85375,ev
2026-01-12,Carter Verhaeghe,FLA,,POINTS,0.5,pinnacle,-118.0,-112.0,0.4506,0.30515,Under,0.3152517857142856,0.69485,ev
2026-01-12,James van Riemsdyk,DET,,POINTS,0.5,draftkings,135.0,-175.0,0.1984,0.16335,Under,0.3147357142857143,0.83665,ev
2026-01-12,Leon Draisaitl,EDM,,POINTS,1.5,pinnacle,-109.0,-122.0,1.1212,0.27765,Under,0.3144401639344263,0.72235,ev
2026-01-12,Aaron Ekblad,FLA,,ASSISTS,0.5,pinnacle,158.0,-215.0,0.1262,0.10785,Under,0.3071034883720929,0.89215,ev
2026-01-12,Travis Sanheim,PHI,,POINTS,0.5,draftkings,180.0,-240.0,0.0909,0.0849,Under,0.2963916666666668,0.9151,ev
2026-01-12,Carter Verhaeghe,FLA,,POINTS,0.5,draftkings,-115.0,-115.0,0.4506,0.30835,Under,0.2930847826086955,0.69165,ev
2026-01-12,James van Riemsdyk,DET,,POINTS,0.5,pinnacle,136.0,-183.0,0.1984,0.1651,Under,0.2911295081967214,0.8349,ev
2026-01-12,Sean Couturier,PHI,,POINTS,0.5,draftkings,135.0,-175.0,0.2186,0.17955,Under,0.2892785714285714,0.82045,ev
2026-01-12,Jake DeBrusk,VAN,,ASSISTS,0.5,draftkings,250.0,-350.0,0.0,0.0,Under,0.2857142857142856,1.0,ev
2026-01-12,Seth Jarvis,CAR,,ASSISTS,0.5,draftkings,160.0,-212.0,0.1499,0.1306,Under,0.2794943396226415,0.8694,ev
2026-01-12,Travis Sanheim,PHI,,POINTS,0.5,pinnacle,182.0,-252.0,0.0909,0.08605,Under,0.2766285714285714,0.91395,ev
2026-01-12,Emmitt Finnie,DET,,POINTS,0.5,draftkings,180.0,-240.0,0.1136,0.1041,Under,0.2691916666666668,0.8959,ev
2026-01-12,Sean Couturier,PHI,,POINTS,0.5,pinnacle,136.0,-182.0,0.2186,0.1809,Under,0.2691549450549449,0.8190999999999999,ev
2026-01-12,Jake DeBrusk,VAN,,ASSISTS,0.5,pinnacle,256.0,-374.0,0.0,0.0,Under,0.267379679144385,1.0,ev
2026-01-12,Matt Duchene,DAL,,POINTS,0.5,draftkings,120.0,-154.0,0.3026,0.23215,Under,0.2664538961038961,0.76785,ev
2026-01-12,Mats Zuccarello,MIN,,ASSISTS,0.5,pinnacle,108.0,-143.0,0.3445,0.25645,Under,0.2635150349650347,0.7435499999999999,ev
2026-01-12,Cole Caufield,MTL,,ASSISTS,0.5,draftkings,120.0,-154.0,0.3063,0.2344,Under,0.2627428571428572,0.7656000000000001,ev
2026-01-12,Adrian Kempe,LAK,,GOALS,0.5,fanduel,190.0,-260.0,0.0961,0.089,Under,0.2613846153846154,0.911,ev
2026-01-12,Brayden Point,TBL,,GOALS,0.5,fanduel,195.0,-270.0,0.0913,0.08005,Under,0.2606722222222221,0.91995,ev
2026-01-12,Darnell Nurse,EDM,,ASSISTS,0.5,draftkings,270.0,-385.0,0.0,0.0,Under,0.2597402597402598,1.0,ev
2026-01-12,Brayden Point,TBL,,ASSISTS,0.5,draftkings,140.0,-182.0,0.228,0.18845,Under,0.2574565934065934,0.81155,ev
2026-01-12,Jack Quinn,BUF,,POINTS,0.5,draftkings,145.0,-188.0,0.2175,0.17935,Under,0.2571659574468085,0.82065,ev
2026-01-12,Mats Zuccarello,MIN,,ASSISTS,0.5,draftkings,110.0,-142.0,0.3445,0.264,Under,0.2543098591549295,0.736,ev
2026-01-12,Brayden Point,TBL,,ASSISTS,0.5,pinnacle,137.0,-184.0,0.228,0.18765,Under,0.2538445652173913,0.81235,ev
2026-01-12,Alexandre Texier,MTL,,ASSISTS,0.5,draftkings,185.0,-248.0,0.1205,0.10845,Under,0.2510459677419355,0.89155,ev
2026-01-12,Seth Jarvis,CAR,,ASSISTS,0.5,pinnacle,165.0,-230.0,0.1499,0.1294,Under,0.2491217391304347,0.8706,ev
2026-01-12,Emmitt Finnie,DET,,POINTS,0.5,pinnacle,187.0,-259.0,0.1136,0.103,Under,0.2433320463320464,0.897,ev
2026-01-12,Matt Duchene,DAL,,POINTS,0.5,pinnacle,121.0,-161.0,0.3026,0.2342,Under,0.2414521739130434,0.7658,ev
2026-01-12,Cole Caufield,MTL,,ASSISTS,0.5,pinnacle,121.0,-161.0,0.3063,0.23465,Under,0.2407226708074532,0.76535,ev
2026-01-12,Darnell Nurse,EDM,,ASSISTS,0.5,pinnacle,281.0,-418.0,0.0,0.0,Under,0.2392344497607654,1.0,ev
2026-01-12,Juraj Slafkovsky,MTL,,GOALS,0.5,fanduel,210.0,-300.0,0.0795,0.07215,Under,0.2371333333333332,0.92785,ev
2026-01-12,Martin Necas,COL,,ASSISTS,0.5,pinnacle,-124.0,-107.0,0.5783,0.36125,Under,0.2357126168224298,0.6387499999999999,ev
2026-01-12,Frederick Gaudreau,SEA,,POINTS,0.5,draftkings,155.0,-204.0,0.2024,0.17095,Under,0.2354470588235295,0.8290500000000001,ev
2026-01-12,K'Andre Miller,CAR,,ASSISTS,0.5,draftkings,190.0,-255.0,0.1294,0.1144,Under,0.2328941176470587,0.8855999999999999,ev
2026-01-12,Jack Quinn,BUF,,POINTS,0.5,pinnacle,148.0,-200.0,0.2175,0.1784,Under,0.2324,0.8216,ev
2026-01-12,Martin Necas,COL,,ASSISTS,0.5,draftkings,-125.0,-105.0,0.5783,0.36955,Under,0.2308785714285712,0.63045,ev
2026-01-12,Nikita Kucherov,TBL,,POINTS,1.5,pinnacle,109.0,-145.0,1.0943,0.2738,Under,0.2270275862068965,0.7262,ev
2026-01-12,Andrei Kuzmenko,LAK,,ASSISTS,0.5,draftkings,195.0,-265.0,0.1326,0.112,Under,0.2230943396226414,0.888,ev
2026-01-12,Alexandre Texier,MTL,,ASSISTS,0.5,pinnacle,195.0,-271.0,0.1205,0.108,Under,0.221151291512915,0.892,ev
2026-01-12,Esa Lindell,DAL,,POINTS,0.5,draftkings,220.0,-300.0,0.0951,0.08535,Under,0.2195333333333332,0.91465,ev
2026-01-12,Frederick Gaudreau,SEA,,POINTS,0.5,pinnacle,157.0,-214.0,0.2024,0.1698,Under,0.2181439252336449,0.8302,ev
2026-01-12,Ryan McLeod,BUF,,POINTS,0.5,draftkings,120.0,-154.0,0.3626,0.2633,Under,0.2150766233766234,0.7367,ev
2026-01-12,Nikita Kucherov,TBL,,POINTS,1.5,draftkings,115.0,-148.0,1.0943,0.2749,Under,0.2150324324324325,0.7251000000000001,ev
2026-01-12,Jared McCann,SEA,,ASSISTS,0.5,draftkings,150.0,-198.0,0.2405,0.1929,Under,0.2147262626262628,0.8071,ev
2026-01-12,Nico Hischier,NJD,,GOALS,0.5,fanduel,210.0,-300.0,0.1005,0.0895,Under,0.2139999999999999,0.9105,ev
2026-01-12,Mats Zuccarello,MIN,,SOG,2.5,draftkings,135.0,-175.0,1.5642,0.22825,Under,0.2127499999999998,0.7717499999999999,ev
2026-01-12,Vince Dunn,SEA,,POINTS,0.5,draftkings,105.0,-135.0,0.4334,0.30535,Under,0.2092055555555555,0.69465,ev
2026-01-12,K'Andre Miller,CAR,,ASSISTS,0.5,pinnacle,198.0,-276.0,0.1294,0.1127,Under,0.2087855072463768,0.8873,ev
2026-01-12,Oliver Bjorkstrand,TBL,,POINTS,0.5,draftkings,145.0,-188.0,0.2684,0.21115,Under,0.2084510638297873,0.78885,ev
2026-01-12,Matt Boldy,MIN,,ASSISTS,0.5,draftkings,110.0,-142.0,0.4149,0.2928,Under,0.2052281690140845,0.7072,ev
2026-01-12,Ryan McLeod,BUF,,POINTS,0.5,pinnacle,118.0,-157.0,0.3626,0.2638,Under,0.2051171974522291,0.7362,ev
2026-01-12,Travis Sanheim,PHI,,ASSISTS,0.5,draftkings,230.0,-320.0,0.0914,0.0839,Under,0.20238125,0.9161,ev
2026-01-12,Jared McCann,SEA,,ASSISTS,0.5,pinnacle,149.0,-201.0,0.2405,0.19765,Under,0.2015291044776119,0.80235,ev
2026-01-12,Warren Foegele,LAK,,ASSISTS,0.5,draftkings,340.0,-500.0,0.0,0.0,Under,0.1999999999999999,1.0,ev
2026-01-12,Emmitt Finnie,DET,,ASSISTS,0.5,draftkings,340.0,-500.0,0.0,0.0,Under,0.1999999999999999,1.0,ev
2026-01-12,Artturi Lehkonen,COL,,ASSISTS,0.5,draftkings,140.0,-182.0,0.2973,0.22685,Under,0.1979576923076923,0.77315,ev
2026-01-12,Vince Dunn,SEA,,POINTS,0.5,pinnacle,104.0,-138.0,0.4334,0.3057,Under,0.1974159420289855,0.6942999999999999,ev
2026-01-12,Auston Matthews,TOR,,ASSISTS,0.5,draftkings,160.0,-212.0,0.2318,0.18705,Under,0.1964169811320756,0.8129500000000001,ev
2026-01-12,K'Andre Miller,CAR,,POINTS,0.5,draftkings,155.0,-204.0,0.2468,0.19935,Under,0.1931254901960784,0.80065,ev
2026-01-12,Mats Zuccarello,MIN,,SOG,2.5,pinnacle,136.0,-185.0,1.5642,0.2258,Under,0.1926864864864865,0.7742,ev
2026-01-12,Esa Lindell,DAL,,POINTS,0.5,pinnacle,227.0,-323.0,0.0951,0.0898,Under,0.1919956656346749,0.9102,ev
2026-01-12,Kevin Fiala,LAK,,ASSISTS,0.5,draftkings,160.0,-212.0,0.237,0.1909,Under,0.1907509433962265,0.8091,ev
2026-01-12,Matt Boldy,MIN,,ASSISTS,0.5,pinnacle,110.0,-146.0,0.4149,0.29335,Under,0.1906568493150685,0.70665,ev
2026-01-12,Ryan Greene,CHI,,POINTS,0.5,draftkings,130.0,-168.0,0.3426,0.25425,Under,0.1896488095238096,0.74575,ev
2026-01-12,Oliver Bjorkstrand,TBL,,POINTS,0.5,pinnacle,148.0,-200.0,0.2684,0.2077,Under,0.18845,0.7923,ev
2026-01-12,Andrei Kuzmenko,LAK,,ASSISTS,0.5,pinnacle,207.0,-291.0,0.1326,0.11555,Under,0.1883847079037801,0.88445,ev
2026-01-12,Warren Foegele,LAK,,POINTS,0.5,draftkings,160.0,-212.0,0.2436,0.19265,Under,0.1881754716981133,0.80735,ev
2026-01-12,Kirill Kaprizov,MIN,,ASSISTS,0.5,draftkings,-125.0,-105.0,0.6287,0.392,Under,0.187047619047619,0.608,ev
2026-01-12,Auston Matthews,TOR,,ASSISTS,0.5,pinnacle,162.0,-220.0,0.2318,0.18575,Under,0.1843636363636364,0.81425,ev
2026-01-12,K'Andre Miller,CAR,,POINTS,0.5,pinnacle,156.0,-212.0,0.2468,0.19555,Under,0.1839075471698114,0.80445,ev
2026-01-12,Ivan Demidov,MTL,,ASSISTS,0.5,draftkings,110.0,-142.0,0.4375,0.3066,Under,0.1817098591549296,0.6934,ev
2026-01-12,Ryan Nugent-Hopkins,EDM,,GOALS,0.5,fanduel,240.0,-350.0,0.0866,0.08205,Under,0.1802214285714285,0.91795,ev
2026-01-12,Kevin Fiala,LAK,,ASSISTS,0.5,pinnacle,162.0,-220.0,0.237,0.1887,Under,0.1800727272727273,0.8113,ev
2026-01-12,Ivan Demidov,MTL,,ASSISTS,0.5,pinnacle,109.0,-146.0,0.4375,0.3008,Under,0.1781041095890412,0.6992,ev
2026-01-12,Evan Rodrigues,FLA,,POINTS,0.5,draftkings,110.0,-142.0,0.4536,0.30905,Under,0.1775345070422534,0.69095,ev
2026-01-12,Anton Lundell,FLA,,SOG,2.5,draftkings,140.0,-182.0,1.6641,0.24125,Under,0.1756456043956045,0.75875,ev
2026-01-12,Kirill Kaprizov,MIN,,ASSISTS,0.5,pinnacle,-121.0,-109.0,0.6287,0.38715,Under,0.1750977064220183,0.61285,ev
2026-01-12,Warren Foegele,LAK,,POINTS,0.5,pinnacle,160.0,-217.0,0.2436,0.1968,Under,0.1733382488479263,0.8032,ev
2026-01-12,Teuvo Teravainen,CHI,,ASSISTS,0.5,draftkings,230.0,-320.0,0.1162,0.10735,Under,0.1716031249999999,0.8926499999999999,ev
2026-01-12,Vincent Trocheck,NYR,,ASSISTS,0.5,draftkings,120.0,-154.0,0.4117,0.2901,Under,0.1708740259740259,0.7099,ev
2026-01-12,Artturi Lehkonen,COL,,ASSISTS,0.5,pinnacle,145.0,-195.0,0.2973,0.2266,Under,0.1700153846153845,0.7734,ev
2026-01-12,Warren Foegele,LAK,,ASSISTS,0.5,pinnacle,366.0,-590.0,0.0,0.0,Under,0.1694915254237288,1.0,ev
2026-01-12,Arseny Gritsyuk,NJD,,ASSISTS,0.5,draftkings,375.0,-575.0,0.0039,0.0041,Under,0.1690999999999999,0.9959,ev
2026-01-12,Ryan Greene,CHI,,POINTS,0.5,pinnacle,131.0,-175.0,0.3426,0.25705,Under,0.1674928571428571,0.74295,ev
2026-01-12,Matty Beniers,SEA,,GOALS,0.5,fanduel,250.0,-360.0,0.093,0.0865,Under,0.1672499999999999,0.9135,ev
2026-01-12,Evan Rodrigues,FLA,,POINTS,0.5,pinnacle,108.0,-144.0,0.4536,0.31185,Under,0.1660319444444444,0.68815,ev
2026-01-12,Jordan Eberle,SEA,,POINTS,0.5,draftkings,-110.0,-120.0,0.562,0.36435,Under,0.1653583333333335,0.63565,ev
2026-01-12,Anton Lundell,FLA,,SOG,2.5,pinnacle,140.0,-188.0,1.6641,0.23985,Under,0.1644851063829787,0.76015,ev
2026-01-12,Jason Zucker,BUF,,POINTS,0.5,pinnacle,-116.0,-114.0,0.6062,0.3797,Under,0.164422807017544,0.6203000000000001,ev
2026-01-12,Travis Sanheim,PHI,,ASSISTS,0.5,pinnacle,254.0,-370.0,0.0914,0.08425,Under,0.1632499999999998,0.91575,ev
2026-01-12,Teuvo Teravainen,CHI,,ASSISTS,0.5,pinnacle,236.0,-338.0,0.1162,0.10255,Under,0.1629677514792898,0.89745,ev
2026-01-12,Arseny Gritsyuk,NJD,,ASSISTS,0.5,pinnacle,360.0,-600.0,0.0039,0.0036,Under,0.1624666666666666,0.9964,ev
2026-01-12,Jordan Eberle,SEA,,POINTS,0.5,pinnacle,-109.0,-121.0,0.562,0.3636,Under,0.1623504132231406,0.6364000000000001,ev
2026-01-12,Drew Doughty,LAK,,ASSISTS,0.5,draftkings,220.0,-300.0,0.1494,0.12865,Under,0.1618,0.8713500000000001,ev
2026-01-12,Emmitt Finnie,DET,,ASSISTS,0.5,pinnacle,380.0,-621.0,0.0,0.0,Under,0.1610305958132045,1.0,ev
2026-01-12,Filip Hronek,VAN,,POINTS,0.5,draftkings,120.0,-154.0,0.4211,0.2971,Under,0.1593285714285715,0.7029000000000001,ev
2026-01-12,Leon Draisaitl,EDM,,GOALS,0.5,fanduel,125.0,-165.0,0.3816,0.27835,Under,0.1590136363636363,0.72165,ev
2026-01-12,Thomas Harley,DAL,,POINTS,0.5,draftkings,155.0,-204.0,0.2999,0.22365,Under,0.1569137254901961,0.77635,ev
2026-01-12,Jason Zucker,BUF,,POINTS,0.5,draftkings,-115.0,-115.0,0.6062,0.38225,Under,0.1549239130434782,0.61775,ev
2026-01-12,Kaapo Kakko,SEA,,POINTS,0.5,draftkings,120.0,-154.0,0.4264,0.3021,Under,0.1510818181818181,0.6979,ev
2026-01-12,Anton Lundell,FLA,,POINTS,0.5,pinnacle,-121.0,-110.0,0.6785,0.39745,Under,0.1503227272727272,0.6025499999999999,ev
2026-01-12,Bowen Byram,BUF,,POINTS,0.5,draftkings,120.0,-154.0,0.4262,0.3029,Under,0.1497623376623377,0.6971,ev
2026-01-12,Andrei Svechnikov,CAR,,ASSISTS,0.5,draftkings,145.0,-188.0,0.3347,0.25215,Under,0.1456425531914894,0.74785,ev
2026-01-12,Filip Hronek,VAN,,POINTS,0.5,pinnacle,120.0,-160.0,0.4211,0.29555,Under,0.14473125,0.70445,ev
2026-01-12,Sebastian Aho,CAR,,GOALS,0.5,fanduel,175.0,-240.0,0.2458,0.193,Under,0.14325,0.8069999999999999,ev
2026-01-12,Andrei Svechnikov,CAR,,ASSISTS,0.5,pinnacle,145.0,-196.0,0.3347,0.24585,Under,0.1389204081632652,0.75415,ev
2026-01-12,Vincent Trocheck,NYR,,ASSISTS,0.5,pinnacle,120.0,-165.0,0.4117,0.2909,Under,0.1388575757575758,0.7091000000000001,ev
2026-01-12,Patrick Kane,DET,,POINTS,0.5,draftkings,-110.0,-120.0,0.6155,0.37905,Under,0.1384083333333334,0.62095,ev
2026-01-12,Drew Doughty,LAK,,ASSISTS,0.5,pinnacle,232.0,-333.0,0.1494,0.12505,Under,0.1376977477477476,0.87495,ev
2026-01-12,Patrick Kane,DET,,POINTS,0.5,pinnacle,-111.0,-120.0,0.6155,0.37965,Under,0.1373083333333333,0.62035,ev
2026-01-12,James van Riemsdyk,DET,,ASSISTS,0.5,draftkings,250.0,-350.0,0.1319,0.11555,Under,0.1371499999999998,0.88445,ev
2026-01-12,Ryan Hartman,MIN,,POINTS,0.5,draftkings,126.0,-162.0,0.4272,0.297,Under,0.1369506172839508,0.7030000000000001,ev
2026-01-12,Bowen Byram,BUF,,POINTS,0.5,pinnacle,117.0,-160.0,0.4262,0.30135,Under,0.1353062499999999,0.69865,ev
2026-01-12,Kiefer Sherwood,VAN,,ASSISTS,0.5,draftkings,270.0,-385.0,0.112,0.1007,Under,0.1328844155844156,0.8993,ev
2026-01-12,Jordan Eberle,SEA,,ASSISTS,0.5,draftkings,180.0,-240.0,0.2405,0.201,Under,0.1319166666666666,0.7989999999999999,ev
2026-01-12,Mats Zuccarello,MIN,,GOALS,0.5,fanduel,260.0,-400.0,0.1023,0.09645,Under,0.1294374999999999,0.90355,ev
2026-01-12,Tyler Bertuzzi,CHI,,ASSISTS,0.5,draftkings,220.0,-300.0,0.1861,0.15435,Under,0.1275333333333332,0.84565,ev
2026-01-12,Jordan Eberle,SEA,,ASSISTS,0.5,pinnacle,182.0,-251.0,0.2405,0.1939,Under,0.1272553784860559,0.8061,ev
2026-01-12,Thomas Harley,DAL,,POINTS,0.5,pinnacle,159.0,-216.0,0.2999,0.23005,Under,0.1264083333333334,0.76995,ev
2026-01-12,Sebastian Aho,CAR,,ASSISTS,0.5,draftkings,126.0,-162.0,0.4474,0.3039,Under,0.1257913580246913,0.6960999999999999,ev
2026-01-12,Darnell Nurse,EDM,,POINTS,0.5,draftkings,195.0,-265.0,0.2262,0.18265,Under,0.1257839622641509,0.81735,ev
2026-01-12,Andrew Copp,DET,,POINTS,0.5,draftkings,130.0,-168.0,0.4229,0.2943,Under,0.1257595238095238,0.7057,ev
