team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec
New York Rangers,8480001,1,Urho Vaakanainen,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0644,0.0644,0.0,0.0,60.0
New York Rangers,8480001,2,Urho Vaakanainen,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.065,0.065,0.0,0.0,60.0
New York Rangers,8480001,3,Urho Vaakanainen,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0666,0.0666,0.0,0.0,60.0
New York Rangers,8481525,1,Matthew Robertson,New York Islanders,New York Rangers,2026-01-28,0.7042,0.079,0.0526,0.1316,0.2854,0.0,405.96
New York Rangers,8481525,2,Matthew Robertson,New York Islanders,New York Rangers,2026-01-28,0.703,0.0726,0.0596,0.13219999999999998,0.296,0.0,407.16
New York Rangers,8481525,3,Matthew Robertson,New York Islanders,New York Rangers,2026-01-28,0.7306,0.0736,0.0584,0.132,0.288,0.0,403.38
New York Rangers,8481525,4,Matthew Robertson,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0,0.0,0.0332,0.0,60.0
New York Rangers,8481726,1,Adam Edstrom,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0698,0.0698,0.0,0.0,60.0
New York Rangers,8481726,2,Adam Edstrom,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0648,0.0648,0.0,0.0,60.0
New York Rangers,8481726,3,Adam Edstrom,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0656,0.0656,0.0,0.0,60.0
New York Rangers,8481726,4,Adam Edstrom,New York Islanders,New York Rangers,2026-01-28,0.0344,0.005,0.0,0.005,0.0,0.0,12.1875
New York Rangers,8482067,1,Connor Mackey,New York Islanders,New York Rangers,2026-01-28,0.468,0.0482,0.0622,0.1104,0.4422,0.0,270.81
New York Rangers,8482067,2,Connor Mackey,New York Islanders,New York Rangers,2026-01-28,0.4814,0.0484,0.067,0.1154,0.4396,0.0,270.75
New York Rangers,8482067,3,Connor Mackey,New York Islanders,New York Rangers,2026-01-28,0.483,0.0454,0.056,0.1014,0.4454,0.0,270.96
New York Rangers,8482067,4,Connor Mackey,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0,0.0,0.019,0.0,60.0
New York Rangers,8482073,1,Braden Schneider,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0628,0.0628,0.0,0.0,60.0
New York Rangers,8482073,2,Braden Schneider,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0606,0.0606,0.0,0.0,60.0
New York Rangers,8482073,3,Braden Schneider,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0564,0.0564,0.0,0.0,60.0
New York Rangers,8482109,1,Alexis Lafrenière,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0674,0.0674,0.0,0.0,60.0
New York Rangers,8482109,2,Alexis Lafrenière,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0622,0.0622,0.0,0.0,60.0
New York Rangers,8482109,3,Alexis Lafrenière,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0628,0.0628,0.0,0.0,60.0
New York Rangers,8482109,4,Alexis Lafrenière,New York Islanders,New York Rangers,2026-01-28,0.0014,0.0,0.0,0.0,0.0,0.0,1.1925
New York Rangers,8482157,1,Will Cuylle,New York Islanders,New York Rangers,2026-01-28,1.0324,0.104,0.0612,0.16519999999999999,0.0,0.0,600.0
New York Rangers,8482157,2,Will Cuylle,New York Islanders,New York Rangers,2026-01-28,1.0368,0.1092,0.0606,0.1698,0.0,0.0,600.0
New York Rangers,8482157,3,Will Cuylle,New York Islanders,New York Rangers,2026-01-28,1.0222,0.1018,0.0602,0.162,0.0,0.0,600.0
New York Rangers,8482157,4,Will Cuylle,New York Islanders,New York Rangers,2026-01-28,0.0038,0.0002,0.0,0.0002,0.0,0.0,1.635
New York Rangers,8482460,1,Matt Rempe,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0584,0.0584,0.0,0.0,60.0
New York Rangers,8482460,2,Matt Rempe,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0682,0.0682,0.0,0.0,60.0
New York Rangers,8482460,3,Matt Rempe,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0592,0.0592,0.0,0.0,60.0
New York Rangers,8482460,4,Matt Rempe,New York Islanders,New York Rangers,2026-01-28,0.0014,0.0,0.0,0.0,0.0,0.0,1.425
New York Rangers,8482666,1,Scott Morrow,New York Islanders,New York Rangers,2026-01-28,0.7622,0.0756,0.0626,0.1382,0.2798,0.0,450.0
New York Rangers,8482666,2,Scott Morrow,New York Islanders,New York Rangers,2026-01-28,0.7462,0.0788,0.0522,0.131,0.3008,0.0,450.0
New York Rangers,8482666,3,Scott Morrow,New York Islanders,New York Rangers,2026-01-28,0.7722,0.0818,0.0594,0.1412,0.2928,0.0,450.0
New York Rangers,8482666,4,Scott Morrow,New York Islanders,New York Rangers,2026-01-28,0.0308,0.003,0.0,0.003,0.0296,0.0,12.0
New York Rangers,8482747,1,Brennan Othmann,New York Islanders,New York Rangers,2026-01-28,1.0028,0.1026,0.059,0.1616,0.0,0.0,600.0
New York Rangers,8482747,2,Brennan Othmann,New York Islanders,New York Rangers,2026-01-28,1.0188,0.1044,0.0558,0.1602,0.0,0.0,600.0
New York Rangers,8482747,3,Brennan Othmann,New York Islanders,New York Rangers,2026-01-28,1.0524,0.1024,0.0632,0.16560000000000002,0.0,0.0,600.0
New York Rangers,8482747,4,Brennan Othmann,New York Islanders,New York Rangers,2026-01-28,0.0348,0.0044,0.0,0.0044,0.0,0.0,12.2325
New York Rangers,8483690,1,Noah Laba,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0642,0.0642,0.0,0.0,60.0
New York Rangers,8483690,2,Noah Laba,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.063,0.063,0.0,0.0,60.0
New York Rangers,8483690,3,Noah Laba,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0586,0.0586,0.0,0.0,60.0
New York Rangers,8483690,4,Noah Laba,New York Islanders,New York Rangers,2026-01-28,0.0348,0.0028,0.0,0.0028,0.0,0.0,12.1875
New York Rangers,8484210,1,Gabe Perreault,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0628,0.0628,0.0,0.0,60.0
New York Rangers,8484210,2,Gabe Perreault,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0716,0.0716,0.0,0.0,60.0
New York Rangers,8484210,3,Gabe Perreault,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.0606,0.0606,0.0,0.0,60.0
New York Rangers,8484210,4,Gabe Perreault,New York Islanders,New York Rangers,2026-01-28,0.036,0.0028,0.0,0.0028,0.0,0.0,13.0425
New York Islanders,8475151,0,Kyle Palmieri,New York Islanders,New York Rangers,2026-01-28,0.0,0.0,0.1782,0.1782,0.0,0.0,180.0
New York Islanders,8475231,0,Casey Cizikas,New York Islanders,New York Rangers,2026-01-28,3.1670000000000003,0.3028,0.1736,0.4764,0.0,0.0,1815.8775
New York Islanders,8475314,0,Anders Lee,New York Islanders,New York Rangers,2026-01-28,3.1608,0.3206,0.16620000000000001,0.4868,0.0,0.0,1801.1775
New York Islanders,8476292,0,Ondrej Palat,New York Islanders,New York Rangers,2026-01-28,0.0038,0.0004,0.19219999999999998,0.1926,0.0,0.0,181.425
New York Islanders,8476419,0,Jean-Gabriel Pageau,New York Islanders,New York Rangers,2026-01-28,0.036,0.004,0.189,0.193,0.0,0.0,193.0425
New York Islanders,8476429,0,Scott Mayfield,New York Islanders,New York Rangers,2026-01-28,1.5618,0.1552,0.1668,0.322,1.252,0.0,902.9775
