date,player,team,opp,market,line,book,over_price,under_price,proj_lambda,p_over,side,ev,chosen_prob,source
2026-01-13,John Tavares,TOR,,SOG,1.5,pinnacle,-160.0,119.0,3.893,0.9002,Over,0.4629015208573779,,ev
2026-01-13,Alex DeBrincat,DET,,SOG,2.5,fanduel,-110.0,-118.0,4.502,0.7644,Over,0.459230905724398,,ev
2026-01-13,Alexandre Texier,MTL,,POINTS,0.5,draftkings,-105.0,-125.0,0.124,0.19,Under,0.4579115834016235,,ev
2026-01-13,John Tavares,TOR,,SOG,1.5,fanduel,-164.0,125.0,3.893,0.9002,Over,0.4491782420500855,,ev
2026-01-13,Jack Roslovic,EDM,,POINTS,0.5,pinnacle,146.0,-198.0,1.097,0.589,Over,0.4490551897355022,,ev
2026-01-13,Jack Roslovic,EDM,,POINTS,0.5,draftkings,145.0,-188.0,1.097,0.589,Over,0.4431647214845449,,ev
2026-01-13,Jackson Blake,CAR,,ASSISTS,0.5,draftkings,270.0,-385.0,0.517,0.3892,Over,0.4400140724968571,,ev
2026-01-13,Alex DeBrincat,DET,,SOG,2.5,draftkings,-115.0,-115.0,4.502,0.7644,Over,0.4290190857301039,,ev
2026-01-13,Morgan Rielly,TOR,,POINTS,0.5,pinnacle,155.0,-220.0,0.957,0.5536,Over,0.4118026290206137,,ev
2026-01-13,Morgan Rielly,TOR,,POINTS,0.5,draftkings,155.0,-204.0,0.957,0.5536,Over,0.4118026290206137,,ev
2026-01-13,Darren Raddysh,TBL,,ASSISTS,0.5,draftkings,120.0,-154.0,0.129,0.1449,Under,0.4102856011788688,,ev
2026-01-13,Matthew Knies,TOR,,ASSISTS,0.5,pinnacle,182.0,-251.0,0.761,0.496,Over,0.3988094591985572,,ev
2026-01-13,Alex DeBrincat,DET,,SOG,2.5,pinnacle,-121.0,-110.0,4.502,0.7644,Over,0.3960607366454197,,ev
2026-01-13,Patrick Kane,DET,,SOG,1.5,draftkings,-182.0,140.0,3.875,0.8989,Over,0.3927314668760607,,ev
2026-01-13,Oliver Ekman-Larsson,TOR,,ASSISTS,0.5,pinnacle,281.0,-419.0,0.469,0.3654,Over,0.3921100657601242,,ev
2026-01-13,Darren Raddysh,TBL,,ASSISTS,0.5,pinnacle,120.0,-160.0,0.129,0.1449,Under,0.3894644554921729,,ev
2026-01-13,Matthew Knies,TOR,,ASSISTS,0.5,draftkings,180.0,-240.0,0.761,0.496,Over,0.3888888247361559,,ev
2026-01-13,Morgan Rielly,TOR,,ASSISTS,0.5,draftkings,180.0,-240.0,0.758,0.4949,Over,0.385591553090716,,ev
2026-01-13,Sebastian Aho,CAR,,SOG,2.5,draftkings,140.0,-182.0,3.237,0.577,Over,0.3847941021419302,,ev
2026-01-13,Leon Draisaitl,EDM,,POINTS,1.5,draftkings,-110.0,-120.0,1.121,0.2451,Under,0.3839402877139763,,ev
2026-01-13,Seth Jarvis,CAR,,POINTS,0.5,draftkings,-162.0,126.0,0.463,0.3888,Under,0.3813560521832004,,ev
2026-01-13,Darren Raddysh,TBL,,POINTS,0.5,pinnacle,-122.0,-108.0,0.255,0.2843,Under,0.3783396099504464,,ev
2026-01-13,Leon Draisaitl,EDM,,POINTS,1.5,pinnacle,-109.0,-122.0,1.121,0.2451,Under,0.3736277669411448,,ev
2026-01-13,Sebastian Aho,CAR,,SOG,2.5,pinnacle,138.0,-185.0,3.237,0.577,Over,0.3732541512907474,,ev
2026-01-13,Patrick Kane,DET,,SOG,1.5,fanduel,-190.0,144.0,3.875,0.8989,Over,0.3719366708047494,,ev
2026-01-13,Jordan Staal,CAR,,POINTS,0.5,pinnacle,155.0,-211.0,0.9,0.538,Over,0.3718,,ev
2026-01-13,Elias Pettersson,VAN,,GOALS,0.5,fanduel,200.0,-270.0,0.0,0.0001,Under,0.3701705007187957,,ev
2026-01-13,Patrick Kane,DET,,SOG,1.5,pinnacle,-191.0,142.0,3.875,0.8989,Over,0.3694598037334283,,ev
2026-01-13,Seth Jarvis,CAR,,POINTS,0.5,pinnacle,-170.0,124.0,0.463,0.3888,Under,0.3691316623408714,,ev
2026-01-13,Darren Raddysh,TBL,,POINTS,0.5,draftkings,-120.0,-110.0,0.255,0.2843,Under,0.3662911867865439,,ev
2026-01-13,Dylan Larkin,DET,,SOG,2.5,fanduel,110.0,-144.0,3.663,0.6489,Over,0.3625953974867617,,ev
2026-01-13,Sebastian Aho,CAR,,SOG,2.5,fanduel,136.0,-178.0,3.237,0.577,Over,0.3617142004395649,,ev
2026-01-13,Kasperi Kapanen,EDM,,POINTS,0.5,pinnacle,153.0,-208.0,0.9,0.538,Over,0.361,,ev
2026-01-13,Jordan Staal,CAR,,ASSISTS,0.5,pinnacle,281.0,-419.0,0.45,0.3553,Over,0.3536,,ev
2026-01-13,Oliver Ekman-Larsson,TOR,,ASSISTS,0.5,draftkings,270.0,-385.0,0.469,0.3654,Over,0.3519179116305669,,ev
2026-01-13,Mikko Rantanen,DAL,,SOG,2.5,pinnacle,128.0,-175.0,3.32,0.5917,Over,0.34900220927006,,ev
2026-01-13,Nikolaj Ehlers,CAR,,SOG,2.5,pinnacle,127.0,-169.0,3.328,0.5932,Over,0.3465353424904324,,ev
2026-01-13,Lucas Raymond,DET,,SOG,1.5,draftkings,-135.0,105.0,2.826,0.7732,Over,0.3460205352312079,,ev
2026-01-13,Nikolaj Ehlers,CAR,,SOG,2.5,draftkings,126.0,-162.0,3.328,0.5932,Over,0.3406034687349677,,ev
2026-01-13,Mikko Rantanen,DAL,,SOG,2.5,draftkings,126.0,-162.0,3.32,0.5917,Over,0.3371688565571644,,ev
2026-01-13,Mavrik Bourque,DAL,,SOG,1.5,fanduel,114.0,-148.0,2.108,0.6224,Over,0.3319237232416009,,ev
2026-01-13,Dylan Larkin,DET,,SOG,2.5,draftkings,105.0,-135.0,3.663,0.6489,Over,0.330152649927553,,ev
2026-01-13,Lucas Raymond,DET,,SOG,1.5,fanduel,-140.0,108.0,2.826,0.7732,Over,0.3255642960939556,,ev
2026-01-13,Oliver Ekman-Larsson,TOR,,POINTS,0.5,pinnacle,219.0,-310.0,0.528,0.4154,Over,0.3250005193707811,,ev
2026-01-13,Brandon Hagel,TBL,,SOG,2.5,draftkings,126.0,-162.0,3.281,0.5848,Over,0.3216719754453471,,ev
2026-01-13,Nikolaj Ehlers,CAR,,SOG,2.5,fanduel,122.0,-160.0,3.328,0.5932,Over,0.3168759737131099,,ev
2026-01-13,Oliver Ekman-Larsson,TOR,,SOG,1.5,fanduel,120.0,-156.0,2.015,0.5982,Over,0.3159398553727203,,ev
2026-01-13,Morgan Rielly,TOR,,SOG,1.5,pinnacle,111.0,-149.0,2.108,0.6225,Over,0.3133717064424107,,ev
2026-01-13,Dylan Larkin,DET,,SOG,2.5,pinnacle,102.0,-135.0,3.663,0.6489,Over,0.310687001392028,,ev
2026-01-13,Morgan Rielly,TOR,,SOG,1.5,draftkings,110.0,-142.0,2.108,0.6225,Over,0.3071471959853376,,ev
2026-01-13,Lucas Raymond,DET,,SOG,1.5,pinnacle,-145.0,110.0,2.826,0.7732,Over,0.3065188320696171,,ev
2026-01-13,Brandon Hagel,TBL,,SOG,2.5,pinnacle,123.0,-170.0,3.281,0.5848,Over,0.3041276571872231,,ev
2026-01-13,Brandon Hagel,TBL,,SOG,2.5,fanduel,122.0,-160.0,3.281,0.5848,Over,0.2982795511011815,,ev
2026-01-13,Nikita Kucherov,TBL,,SOG,2.5,draftkings,105.0,-135.0,3.543,0.6296,Over,0.2907085110327627,,ev
2026-01-13,Taylor Hall,CAR,,SOG,1.5,pinnacle,102.0,-136.0,2.172,0.6386,Over,0.2899255074328172,,ev
2026-01-13,John Tavares,TOR,,GOALS,0.5,fanduel,280.0,-420.0,0.481,0.3393,Over,0.289458823565502,,ev
2026-01-13,Oliver Ekman-Larsson,TOR,,POINTS,0.5,draftkings,210.0,-285.0,0.528,0.4154,Over,0.2876180595766212,,ev
2026-01-13,Jake DeBrusk,VAN,,ASSISTS,0.5,draftkings,250.0,-350.0,0.0,0.0,Under,0.2856969545058209,,ev
2026-01-13,Juraj Slafkovsky,MTL,,ASSISTS,0.5,draftkings,135.0,-175.0,0.176,0.1823,Under,0.2848804968880967,,ev
2026-01-13,Shayne Gostisbehere,CAR,,ASSISTS,0.5,draftkings,126.0,-162.0,0.96,0.5678,Over,0.2832139119949456,,ev
2026-01-13,William Nylander,TOR,,ASSISTS,0.5,draftkings,145.0,-188.0,0.834,0.5237,Over,0.2831188713538642,,ev
2026-01-13,Nikita Kucherov,TBL,,POINTS,1.5,draftkings,115.0,-148.0,1.094,0.2351,Under,0.281653539528056,,ev
2026-01-13,Alex DeBrincat,DET,,GOALS,0.5,fanduel,180.0,-250.0,0.686,0.4571,Over,0.2799141927539488,,ev
2026-01-13,Brayden Point,TBL,,GOALS,0.5,fanduel,195.0,-270.0,0.091,0.0673,Under,0.278159991202176,,ev
2026-01-13,Moritz Seider,DET,,SOG,1.5,fanduel,-118.0,-110.0,2.391,0.6896,Over,0.2740013770685933,,ev
2026-01-13,Zach Hyman,EDM,,POINTS,0.5,draftkings,-198.0,150.0,0.742,0.4909,Under,0.2726912063664791,,ev
2026-01-13,Zach Hyman,EDM,,POINTS,0.5,pinnacle,-202.0,150.0,0.742,0.4909,Under,0.2726912063664791,,ev
2026-01-13,Noah Dobson,MTL,,ASSISTS,0.5,pinnacle,170.0,-232.0,0.696,0.4699,Over,0.2686224670433752,,ev
2026-01-13,Noah Dobson,MTL,,ASSISTS,0.5,draftkings,170.0,-225.0,0.696,0.4699,Over,0.2686224670433752,,ev
2026-01-13,William Nylander,TOR,,ASSISTS,0.5,pinnacle,142.0,-195.0,0.834,0.5237,Over,0.2674072117046332,,ev
2026-01-13,Jake DeBrusk,VAN,,ASSISTS,0.5,pinnacle,256.0,-374.0,0.0,0.0,Under,0.2673625950832781,,ev
2026-01-13,Sebastian Aho,CAR,,POINTS,0.5,pinnacle,-200.0,144.0,0.711,0.4809,Under,0.2666907824913783,,ev
2026-01-13,Mikko Rantanen,DAL,,SOG,2.5,fanduel,114.0,-148.0,3.32,0.5917,Over,0.2661687402797928,,ev
2026-01-13,Jackson Blake,CAR,,POINTS,0.5,draftkings,140.0,-182.0,0.861,0.527,Over,0.264729670361111,,ev
2026-01-13,Moritz Seider,DET,,SOG,1.5,draftkings,-120.0,-110.0,2.391,0.6896,Over,0.2642613053784666,,ev
2026-01-13,Juraj Slafkovsky,MTL,,ASSISTS,0.5,pinnacle,137.0,-184.0,0.176,0.1823,Under,0.2620268912122214,,ev
2026-01-13,Morgan Rielly,TOR,,ASSISTS,0.5,pinnacle,155.0,-220.0,0.758,0.4949,Over,0.2618780215647592,,ev
2026-01-13,Logan Stankoven,CAR,,ASSISTS,0.5,pinnacle,320.0,-500.0,0.351,0.3001,Over,0.2602613943393439,,ev
2026-01-13,Miro Heiskanen,DAL,,ASSISTS,0.5,draftkings,100.0,-130.0,1.163,0.63,Over,0.2599378983509028,,ev
2026-01-13,Miro Heiskanen,DAL,,ASSISTS,0.5,pinnacle,100.0,-133.0,1.163,0.63,Over,0.2599378983509028,,ev
2026-01-13,Darnell Nurse,EDM,,ASSISTS,0.5,draftkings,270.0,-385.0,0.0,0.0,Under,0.2597257439070803,,ev
2026-01-13,Jackson Blake,CAR,,POINTS,0.5,pinnacle,139.0,-186.0,0.861,0.527,Over,0.259459963401273,,ev
2026-01-13,Nikita Kucherov,TBL,,SOG,2.5,fanduel,100.0,-130.0,3.543,0.6296,Over,0.2592278156417198,,ev
2026-01-13,Nikita Kucherov,TBL,,POINTS,1.5,pinnacle,113.0,-155.0,1.094,0.2351,Under,0.2583143751766085,,ev
2026-01-13,Morgan Rielly,TOR,,SOG,1.5,fanduel,102.0,-132.0,2.108,0.6225,Over,0.2573511123287533,,ev
2026-01-13,Roope Hintz,DAL,,ASSISTS,0.5,draftkings,160.0,-212.0,0.727,0.4825,Over,0.2545384465707022,,ev
2026-01-13,Roope Hintz,DAL,,ASSISTS,0.5,pinnacle,160.0,-218.0,0.727,0.4825,Over,0.2545384465707022,,ev
2026-01-13,Miro Heiskanen,DAL,,SOG,1.5,fanduel,-132.0,102.0,2.501,0.713,Over,0.2530691922023363,,ev
2026-01-13,Moritz Seider,DET,,SOG,1.5,pinnacle,-123.0,-108.0,2.391,0.6896,Over,0.2502451046536498,,ev
2026-01-13,Jake DeBrusk,VAN,,SOG,2.5,fanduel,112.0,-146.0,3.307,0.5894,Over,0.2494372748057134,,ev
2026-01-13,Shayne Gostisbehere,CAR,,ASSISTS,0.5,pinnacle,120.0,-165.0,0.96,0.5678,Over,0.2491462860127791,,ev
2026-01-13,Zeev Buium,VAN,,ASSISTS,0.5,draftkings,270.0,-385.0,0.004,0.009,Under,0.2484145107934882,,ev
2026-01-13,Nikita Kucherov,TBL,,SOG,2.5,pinnacle,-102.0,-131.0,3.543,0.6296,Over,0.2468824449001343,,ev
2026-01-13,Sebastian Aho,CAR,,POINTS,0.5,draftkings,-182.0,140.0,0.711,0.4809,Under,0.2459253598275852,,ev
2026-01-13,Lane Hutson,MTL,,POINTS,0.5,pinnacle,-221.0,162.0,0.857,0.5259,Under,0.2422375240305148,,ev
2026-01-13,Miro Heiskanen,DAL,,SOG,1.5,draftkings,-135.0,105.0,2.501,0.713,Over,0.2410666137329653,,ev
2026-01-13,Elias Pettersson,VAN,,POINTS,0.5,pinnacle,-130.0,-102.0,0.429,0.3737,Under,0.2403692109764954,,ev
2026-01-13,Darnell Nurse,EDM,,ASSISTS,0.5,pinnacle,281.0,-418.0,0.0,0.0,Under,0.2392201702135303,,ev
2026-01-13,Jake DeBrusk,VAN,,SOG,2.5,draftkings,110.0,-142.0,3.307,0.5894,Over,0.2376501307037727,,ev
2026-01-13,Juraj Slafkovsky,MTL,,GOALS,0.5,fanduel,230.0,-320.0,0.08,0.0584,Under,0.2358637184218279,,ev
2026-01-13,Seth Jarvis,CAR,,ASSISTS,0.5,draftkings,160.0,-212.0,0.15,0.1621,Under,0.2332068353235276,,ev
2026-01-13,Conor Garland,VAN,,ASSISTS,0.5,pinnacle,247.0,-358.0,0.45,0.3553,Over,0.2328,,ev
2026-01-13,Lane Hutson,MTL,,POINTS,0.5,draftkings,-212.0,160.0,0.857,0.5259,Under,0.2327547948394421,,ev
2026-01-13,Jake DeBrusk,VAN,,SOG,2.5,pinnacle,109.0,-145.0,3.307,0.5894,Over,0.2317565586528022,,ev
2026-01-13,Taylor Hall,CAR,,ASSISTS,0.5,pinnacle,310.0,-500.0,0.351,0.3001,Over,0.2302551706645975,,ev
2026-01-13,Miro Heiskanen,DAL,,SOG,1.5,pinnacle,-138.0,104.0,2.501,0.713,Over,0.2295858865013931,,ev
2026-01-13,Auston Matthews,TOR,,POINTS,0.5,pinnacle,-181.0,135.0,0.702,0.478,Under,0.2267820099715767,,ev
2026-01-13,Auston Matthews,TOR,,POINTS,0.5,draftkings,-175.0,135.0,0.702,0.478,Under,0.2267820099715767,,ev
2026-01-13,William Nylander,TOR,,SOG,1.5,draftkings,-188.0,145.0,2.995,0.8001,Over,0.2257181303713477,,ev
2026-01-13,Conor Garland,VAN,,SOG,1.5,pinnacle,-131.0,-101.0,2.4,0.6916,Over,0.2195,,ev
2026-01-13,Lucas Raymond,DET,,ASSISTS,0.5,pinnacle,121.0,-161.0,0.91,0.551,Over,0.2177121964611602,,ev
2026-01-13,Roope Hintz,DAL,,SOG,2.5,pinnacle,154.0,-208.0,2.723,0.4788,Over,0.2161841943380449,,ev
2026-01-13,Matthew Knies,TOR,,SOG,1.5,pinnacle,-120.0,-110.0,2.27,0.6621,Over,0.2138715223268187,,ev
2026-01-13,Matthew Knies,TOR,,SOG,1.5,draftkings,-120.0,-110.0,2.27,0.6621,Over,0.2138715223268187,,ev
2026-01-13,Matthew Knies,TOR,,SOG,1.5,fanduel,-120.0,-108.0,2.27,0.6621,Over,0.2138715223268187,,ev
2026-01-13,John Tavares,TOR,,ASSISTS,0.5,pinnacle,200.0,-280.0,0.547,0.4041,Over,0.2122269360616661,,ev
2026-01-13,Lucas Raymond,DET,,ASSISTS,0.5,draftkings,120.0,-154.0,0.91,0.551,Over,0.212202186522422,,ev
2026-01-13,Leon Draisaitl,EDM,,SOG,2.5,draftkings,-175.0,135.0,2.751,0.4845,Under,0.2114269267090439,,ev
2026-01-13,Alexandre Texier,MTL,,ASSISTS,0.5,draftkings,185.0,-248.0,0.121,0.1373,Under,0.2105158983773328,,ev
2026-01-13,William Nylander,TOR,,SOG,1.5,pinnacle,-195.0,145.0,2.995,0.8001,Over,0.2104403046722746,,ev
2026-01-13,Oliver Kapanen,MTL,,POINTS,0.5,pinnacle,-115.0,-115.0,0.385,0.3535,Under,0.2086831098670528,,ev
2026-01-13,Oliver Kapanen,MTL,,POINTS,0.5,draftkings,-115.0,-115.0,0.385,0.3535,Under,0.2086831098670528,,ev
2026-01-13,Brayden Point,TBL,,ASSISTS,0.5,draftkings,140.0,-182.0,0.228,0.2209,Under,0.2071641461767622,,ev
2026-01-13,Leon Draisaitl,EDM,,SOG,2.5,pinnacle,-180.0,134.0,2.751,0.4845,Under,0.2062719185102819,,ev
2026-01-13,Andrei Svechnikov,CAR,,SOG,2.5,fanduel,-104.0,-125.0,3.455,0.6149,Over,0.2061764168004003,,ev
2026-01-13,Andrei Svechnikov,CAR,,SOG,2.5,pinnacle,-104.0,-127.0,3.455,0.6149,Over,0.2061764168004003,,ev
2026-01-13,Jake DeBrusk,VAN,,POINTS,0.5,pinnacle,-103.0,-129.0,0.32,0.321,Under,0.2053255664445101,,ev
2026-01-13,William Nylander,TOR,,SOG,1.5,fanduel,-198.0,150.0,2.995,0.8001,Over,0.204223353954903,,ev
2026-01-13,Mattias Ekholm,EDM,,SOG,1.5,draftkings,-120.0,-110.0,2.247,0.6568,Over,0.2040810018546395,,ev
2026-01-13,Ryan Nugent-Hopkins,EDM,,GOALS,0.5,fanduel,240.0,-350.0,0.087,0.0638,Under,0.2037415071372159,,ev
2026-01-13,John Tavares,TOR,,POINTS,0.5,pinnacle,105.0,-141.0,1.088,0.587,Over,0.2033905753739535,,ev
2026-01-13,John Tavares,TOR,,POINTS,0.5,draftkings,105.0,-135.0,1.088,0.587,Over,0.2033905753739535,,ev
2026-01-13,Brayden Point,TBL,,ASSISTS,0.5,pinnacle,137.0,-184.0,0.228,0.2209,Under,0.2025111853913136,,ev
2026-01-13,Seth Jarvis,CAR,,ASSISTS,0.5,pinnacle,165.0,-230.0,0.15,0.1621,Under,0.2022735535010309,,ev
2026-01-13,Jake DeBrusk,VAN,,POINTS,0.5,draftkings,100.0,-130.0,0.32,0.321,Under,0.2012767738128523,,ev
2026-01-13,Andrei Svechnikov,CAR,,SOG,2.5,draftkings,-105.0,-125.0,3.455,0.6149,Over,0.2005453410917148,,ev
2026-01-13,Taylor Hall,CAR,,ASSISTS,0.5,draftkings,300.0,-440.0,0.351,0.3001,Over,0.2002489469898514,,ev
2026-01-13,Logan Stankoven,CAR,,ASSISTS,0.5,draftkings,300.0,-440.0,0.351,0.3001,Over,0.2002489469898514,,ev
2026-01-13,Emmitt Finnie,DET,,ASSISTS,0.5,draftkings,340.0,-500.0,0.0,0.0,Under,0.1999807647218233,,ev
2026-01-13,Cole Caufield,MTL,,ASSISTS,0.5,draftkings,120.0,-154.0,0.306,0.2729,Under,0.1992682466006343,,ev
2026-01-13,Roope Hintz,DAL,,SOG,2.5,fanduel,150.0,-198.0,2.723,0.4788,Over,0.1970316873405954,,ev
2026-01-13,Roope Hintz,DAL,,SOG,2.5,draftkings,150.0,-198.0,2.723,0.4788,Over,0.1970316873405954,,ev
2026-01-13,Elias Pettersson,VAN,,POINTS,0.5,draftkings,-120.0,-110.0,0.429,0.3737,Under,0.1957114536056045,,ev
2026-01-13,Mattias Ekholm,EDM,,SOG,1.5,pinnacle,-122.0,-108.0,2.247,0.6568,Over,0.1951087142104171,,ev
2026-01-13,Brayden Point,TBL,,SOG,1.5,draftkings,-135.0,105.0,2.355,0.6817,Over,0.1866746527841378,,ev
2026-01-13,Brayden Point,TBL,,SOG,1.5,fanduel,-135.0,104.0,2.355,0.6817,Over,0.1866746527841378,,ev
2026-01-13,Connor McDavid,EDM,,SOG,3.5,draftkings,-154.0,120.0,3.685,0.4614,Under,0.1848380258913833,,ev
2026-01-13,Shayne Gostisbehere,CAR,,POINTS,0.5,draftkings,-105.0,-125.0,1.169,0.6062,Over,0.1835548804602859,,ev
2026-01-13,William Nylander,TOR,,GOALS,0.5,fanduel,210.0,-300.0,0.55,0.3814,Over,0.1823987319616262,,ev
2026-01-13,James van Riemsdyk,DET,,POINTS,0.5,draftkings,135.0,-175.0,0.198,0.2477,Under,0.1822459768989924,,ev
2026-01-13,Alexandre Texier,MTL,,ASSISTS,0.5,pinnacle,195.0,-271.0,0.121,0.1373,Under,0.1809936249088267,,ev
2026-01-13,Brock Boeser,VAN,,ASSISTS,0.5,pinnacle,204.0,-286.0,0.515,0.3884,Over,0.1808876524470024,,ev
2026-01-13,Brayden Point,TBL,,SOG,1.5,pinnacle,-137.0,102.0,2.355,0.6817,Over,0.1793028580782261,,ev
2026-01-13,Cole Caufield,MTL,,ASSISTS,0.5,pinnacle,121.0,-161.0,0.306,0.2729,Under,0.1787398616879222,,ev
2026-01-13,Mikko Rantanen,DAL,,GOALS,0.5,fanduel,180.0,-250.0,0.619,0.4206,Over,0.1776865064840526,,ev
2026-01-13,Jason Robertson,DAL,,SOG,2.5,draftkings,-142.0,110.0,3.926,0.6888,Over,0.173805140650783,,ev
2026-01-13,Lane Hutson,MTL,,ASSISTS,0.5,draftkings,-168.0,130.0,0.745,0.4898,Under,0.1734635303596874,,ev
2026-01-13,Shayne Gostisbehere,CAR,,POINTS,0.5,pinnacle,-107.0,-124.0,1.169,0.6062,Over,0.1727634067382866,,ev
2026-01-13,John Tavares,TOR,,ASSISTS,0.5,draftkings,190.0,-255.0,0.547,0.4041,Over,0.1718193715262772,,ev
2026-01-13,Cole Caufield,MTL,,SOG,2.5,draftkings,-162.0,126.0,2.737,0.4815,Under,0.1717507568002885,,ev
2026-01-13,Max Domi,TOR,,ASSISTS,0.5,pinnacle,290.0,-450.0,0.351,0.3,Over,0.1700985350910339,,ev
2026-01-13,Mattias Ekholm,EDM,,SOG,1.5,fanduel,-128.0,-102.0,2.247,0.6568,Over,0.1698741552110417,,ev
2026-01-13,Lane Hutson,MTL,,ASSISTS,0.5,pinnacle,-172.0,129.0,0.745,0.4898,Under,0.1683615150102976,,ev
2026-01-13,Brock Boeser,VAN,,SOG,1.5,fanduel,-192.0,146.0,2.788,0.7669,Over,0.1663664559365895,,ev
2026-01-13,Leon Draisaitl,EDM,,SOG,2.5,fanduel,-165.0,126.0,2.751,0.4845,Under,0.1650318529201868,,ev
2026-01-13,K'Andre Miller,CAR,,ASSISTS,0.5,pinnacle,198.0,-276.0,0.129,0.1449,Under,0.1648576037125017,,ev
2026-01-13,Nick Suzuki,MTL,,ASSISTS,0.5,draftkings,-154.0,120.0,0.698,0.4709,Under,0.1640532818249098,,ev
2026-01-13,Nick Suzuki,MTL,,ASSISTS,0.5,pinnacle,-165.0,120.0,0.698,0.4709,Under,0.1640532818249098,,ev
2026-01-13,James van Riemsdyk,DET,,POINTS,0.5,pinnacle,136.0,-183.0,0.198,0.2477,Under,0.1634522008131665,,ev
2026-01-13,Leon Draisaitl,EDM,,GOALS,0.5,fanduel,125.0,-165.0,0.382,0.2759,Under,0.1628976499122895,,ev
2026-01-13,Emmitt Finnie,DET,,ASSISTS,0.5,pinnacle,380.0,-621.0,0.0,0.0,Under,0.1610119851911361,,ev
2026-01-13,Emmitt Finnie,DET,,POINTS,0.5,draftkings,180.0,-240.0,0.114,0.1807,Under,0.1607127510297165,,ev
2026-01-13,Brock Boeser,VAN,,SOG,1.5,pinnacle,-195.0,144.0,2.788,0.7669,Over,0.1602212164427189,,ev
2026-01-13,Miro Heiskanen,DAL,,POINTS,0.5,draftkings,-130.0,100.0,1.399,0.6556,Over,0.1599955734225284,,ev
2026-01-13,Kyle Connor,WPG,,GOALS,0.5,fanduel,135.0,-180.0,0.35,0.2548,Under,0.1593,,ev
2026-01-13,Cole Caufield,MTL,,GOALS,0.5,fanduel,120.0,-160.0,0.827,0.5269,Over,0.1592612281893168,,ev
2026-01-13,Cole Caufield,MTL,,SOG,2.5,pinnacle,-163.0,123.0,2.737,0.4815,Under,0.1561965432144441,,ev
2026-01-13,Miro Heiskanen,DAL,,POINTS,0.5,pinnacle,-131.0,-101.0,1.399,0.6556,Over,0.1561456047088791,,ev
